Geneid	all_features_anno	WT1	WT2	WT3	WT4	KO1	KO2	KO3	KO4
ENSMUSG00000053519	Kcnip1	0	0	0	0	0	0	0	0
ENSMUSG00000085240	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087328	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020155	Kcnmb1	0	0	0	0	0	0	0	0
ENSMUSG00000085684	4930469K13Rik	0	0	0	14	0	0	0	0
ENSMUSG00000002699	Lcp2	183	683	666	54	526	258	608	649
ENSMUSG00000086243	NA	0	0	0	0	0	0	0	0
ENSMUSG00000047861	Foxi1	0	0	0	0	0	0	0	0
ENSMUSG00000020143	Dock2	625	758	748	469	732	268	437	896
ENSMUSG00000087122	NA	0	0	0	0	0	0	0	0
ENSMUSG00000069911	Insyn2b	1	309	0	0	0	10	37	1
ENSMUSG00000069910	Spdl1	148	5	66	121	161	4	3	267
ENSMUSG00000077543	Gm22022	0	0	0	0	0	0	0	0
ENSMUSG00000085090	NA	0	0	0	0	0	0	0	0
ENSMUSG00000064577	Gm25799	0	0	0	0	0	0	0	0
ENSMUSG00000056427	Slit3	0	0	0	0	0	0	0	0
ENSMUSG00000088125	Gm26070	0	0	0	0	0	0	0	0
ENSMUSG00000082309	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086311	NA	0	0	0	0	0	0	0	0
ENSMUSG00000065583	Mir218-2	0	0	0	0	0	0	0	0
ENSMUSG00000018846	Pank3	1	1	105	57	51	47	59	56
ENSMUSG00000065553	Mir103-1	0	0	0	0	0	0	0	0
ENSMUSG00000082688	NA	1	0	0	0	0	0	1	0
ENSMUSG00000051062	Fbll1	0	0	0	0	0	0	0	0
ENSMUSG00000018848	Rars	177	85	178	571	1224	255	873	939
ENSMUSG00000018849	Wwc1	0	0	0	0	0	0	0	0
ENSMUSG00000081571	NA	0	0	0	0	0	0	0	0
ENSMUSG00000049336	Tenm2	0	0	0	0	0	0	0	0
ENSMUSG00000087245	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086375	NA	0	0	0	0	0	0	0	0
ENSMUSG00000065173	Gm22127	0	0	0	0	0	0	0	0
ENSMUSG00000087388	Gm12128	0	0	0	0	0	0	0	0
ENSMUSG00000093184	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082587	Gm12129	0	0	0	0	0	0	0	0
ENSMUSG00000087296	NA	0	0	0	0	0	0	0	0
ENSMUSG00000070249	Gm23520	0	0	0	0	0	0	0	0
ENSMUSG00000083806	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088603	Gm24192	0	0	0	0	0	0	0	0
ENSMUSG00000085301	Gm12132	0	0	0	0	0	0	0	0
ENSMUSG00000082295	NA	0	0	0	0	0	0	0	0
ENSMUSG00000080749	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085588	3110004A20Rik	0	0	0	0	0	0	0	0
ENSMUSG00000081097	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082390	Gm12136	0	0	0	0	0	0	0	0
ENSMUSG00000080835	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082087	NA	3	2	2	1	0	1	5	3
ENSMUSG00000042032	Mat2b	356	94	1406	714	1231	560	883	1060
ENSMUSG00000020330	Hmmr	117	1	777	215	153	95	177	900
ENSMUSG00000020328	Nudcd2	357	351	365	261	1537	90	677	886
ENSMUSG00000020326	Ccng1	51	127	329	174	142	9	186	282
ENSMUSG00000065916	Gm24446	0	0	0	0	0	0	0	0
ENSMUSG00000084129	NA	17	47	22	33	40	29	44	83
ENSMUSG00000086475	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081112	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058809	NA	105	43	76	71	130	48	123	229
ENSMUSG00000081847	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087306	A230004M16Rik	0	0	0	0	0	0	0	0
ENSMUSG00000084293	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020436	Gabrg2	0	0	0	0	0	0	0	0
ENSMUSG00000010803	Gabra1	0	0	0	0	0	0	0	0
ENSMUSG00000020428	Gabra6	0	0	0	0	0	0	0	0
ENSMUSG00000007653	Gabrb2	0	0	0	0	0	0	0	0
ENSMUSG00000084627	NA	0	0	0	0	0	0	0	0
ENSMUSG00000055456	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085951	NA	0	0	0	0	0	0	0	0
ENSMUSG00000055415	Atp10b	0	0	0	0	0	0	0	0
ENSMUSG00000085533	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086170	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086791	NA	0	0	0	0	0	0	0	0
ENSMUSG00000065601	Mir146	0	0	0	0	0	1	0	0
ENSMUSG00000084889	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020415	Pttg1	283	252	278	281	566	241	327	478
ENSMUSG00000020409	Slu7	399	1502	643	341	481	508	958	639
ENSMUSG00000084307	NA	0	0	0	0	0	0	0	0
ENSMUSG00000046491	C1qtnf2	0	0	0	0	0	0	0	0
ENSMUSG00000044707	Ccnjl	51	0	0	2	0	0	26	1
ENSMUSG00000085239	NA	4	0	0	0	0	0	0	0
ENSMUSG00000045877	NA	55	341	0	0	0	18	108	2
ENSMUSG00000020405	Fabp6	0	0	0	0	0	0	0	0
ENSMUSG00000082614	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083662	NA	0	0	0	0	0	0	0	0
ENSMUSG00000044950	Pwwp2a	78	192	163	26	1	0	81	60
ENSMUSG00000041278	Ttc1	414	697	216	71	654	266	351	712
ENSMUSG00000050541	Adra1b	0	0	0	0	0	0	0	0
ENSMUSG00000087172	Gm12153	0	0	0	0	0	0	0	0
ENSMUSG00000086738	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082790	NA	0	0	0	0	0	0	0	0
ENSMUSG00000004296	Il12b	0	0	0	0	0	0	0	0
ENSMUSG00000041231	Ublcp1	159	0	169	14	177	104	252	119
ENSMUSG00000092889	NA	0	17	0	1	0	0	0	0
ENSMUSG00000082750	NA	0	0	0	0	0	0	0	0
ENSMUSG00000019189	Rnf145	306	6	175	178	190	45	17	227
ENSMUSG00000086501	4930597A21Rik	0	0	0	0	0	0	0	0
ENSMUSG00000102563	NA	0	0	0	0	0	0	0	0
ENSMUSG00000057098	Ebf1	345	213	553	264	1	354	206	779
ENSMUSG00000085784	NA	27	2	84	0	1	88	3	70
ENSMUSG00000084773	Gm12159	0	0	0	0	0	0	0	0
ENSMUSG00000087089	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103248	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104099	NA	0	0	0	0	0	0	0	0
ENSMUSG00000080981	Gm12161	4	0	2	1	0	1	1	0
ENSMUSG00000085476	NA	0	0	0	0	0	0	0	0
ENSMUSG00000077320	Gm22284	0	0	0	0	0	0	0	0
ENSMUSG00000086686	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083017	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081251	NA	105	113	99	66	131	38	96	156
ENSMUSG00000076031	NA	0	1	0	0	6	0	0	0
ENSMUSG00000006169	Clint1	6	357	331	142	508	261	253	589
ENSMUSG00000044847	Lsm11	1	351	46	9	3	2	1	160
ENSMUSG00000011254	Thg1l	133	85	40	144	731	34	104	360
ENSMUSG00000040489	Sox30	0	0	0	0	0	0	0	0
ENSMUSG00000082870	Gm12165	0	0	0	0	0	0	0	0
ENSMUSG00000069899	Gm12166	39	125	13	41	81	42	95	106
ENSMUSG00000011256	Adam19	0	0	0	0	1	0	0	0
ENSMUSG00000098942	Mir8100	0	0	0	0	0	0	0	0
ENSMUSG00000086998	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087607	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020411	Nipal4	0	0	0	0	0	0	0	0
ENSMUSG00000099331	Mir7239	0	0	0	0	0	0	0	0
ENSMUSG00000020340	Cyfip2	347	733	300	409	455	371	77	1127
ENSMUSG00000048721	Fndc9	0	0	0	0	0	0	80	2
ENSMUSG00000081078	NA	1	214	17	1	0	0	15	1
ENSMUSG00000020395	Itk	0	0	0	0	0	0	0	0
ENSMUSG00000085853	Gm12167	0	0	0	0	0	0	0	0
ENSMUSG00000020401	Fam71b	0	0	0	0	0	0	0	0
ENSMUSG00000020397	Med7	233	8	560	289	842	191	288	459
ENSMUSG00000082530	NA	25	8	7	2	32	13	52	35
ENSMUSG00000020399	Havcr2	0	0	0	0	0	46	1	0
ENSMUSG00000078924	Gm12169	0	0	0	0	0	0	0	0
ENSMUSG00000081713	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086981	Gm12171	0	0	0	0	0	0	0	0
ENSMUSG00000082749	Rpl9-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000046974	BC053393	0	0	0	0	0	0	0	0
ENSMUSG00000064010	Dppa1	0	0	0	0	0	0	0	0
ENSMUSG00000086909	Gm4926	0	0	0	0	0	0	0	0
ENSMUSG00000080970	NA	0	0	0	0	0	0	0	0
ENSMUSG00000040413	Timd2	0	0	0	0	0	0	0	0
ENSMUSG00000080776	Gm12174	178	181	216	128	235	97	332	353
ENSMUSG00000040405	Havcr1	0	0	0	0	0	0	0	0
ENSMUSG00000055546	Timd4	0	0	0	0	18	0	0	0
ENSMUSG00000082818	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020354	Sgcd	0	0	0	0	0	0	0	0
ENSMUSG00000082792	Gm12176	7	5	5	6	6	2	9	12
ENSMUSG00000065804	Gm23039	0	0	0	0	0	0	0	0
ENSMUSG00000081952	NA	1	1	0	0	0	0	0	0
ENSMUSG00000083954	Gm12179	0	0	0	0	0	0	0	0
ENSMUSG00000083159	Gm12180	1	0	0	0	0	0	0	0
ENSMUSG00000082250	NA	0	0	0	0	2	1	0	1
ENSMUSG00000088425	Gm24422	0	0	0	0	0	0	0	0
ENSMUSG00000083460	Gm12182	0	0	0	0	0	0	0	0
ENSMUSG00000082454	Gm12183	63	50	86	71	87	41	122	164
ENSMUSG00000020372	Rack1	5419	7029	6681	6176	13536	4642	8703	13403
ENSMUSG00000064500	LOC115485831	0	0	0	0	0	0	0	0
ENSMUSG00000064725	Snord96a	0	0	0	0	0	0	0	0
ENSMUSG00000064780	Snord95	0	0	0	0	0	0	0	0
ENSMUSG00000040365	Trim41	21	5	137	66	247	36	168	9
ENSMUSG00000078154	Gm12184	1	1	0	2	3	6	9	11
ENSMUSG00000040350	Trim7	0	0	24	0	0	34	15	2
ENSMUSG00000086245	NA	0	0	0	0	0	0	0	0
ENSMUSG00000046879	Irgm1	122	361	56	165	225	472	213	93
ENSMUSG00000058163	Gm5431	0	0	0	0	0	0	0	39
ENSMUSG00000048852	Gm12185	0	0	0	53	2	49	0	0
ENSMUSG00000078153	Psme2b	0	0	0	0	0	0	0	0
ENSMUSG00000069893	9930111J21Rik1	0	0	0	0	0	1	0	50
ENSMUSG00000040328	Olfr56	0	0	10	0	0	0	0	0
ENSMUSG00000078922	Tgtp1	99	169	151	114	749	447	185	844
ENSMUSG00000084153	NA	0	0	0	0	2	1	1	0
ENSMUSG00000069892	9930111J21Rik2	0	0	0	11	0	7	8	71
ENSMUSG00000078921	Tgtp2	49	150	116	60	224	141	92	200
ENSMUSG00000083178	Gm12187	0	0	0	0	0	0	0	0
ENSMUSG00000078920	Ifi47	3	15	10	3	18	16	5	30
ENSMUSG00000082116	NA	0	0	0	0	0	0	0	0
ENSMUSG00000047511	Olfr1396	0	0	0	0	0	0	0	0
ENSMUSG00000050763	Olfr1395	0	0	0	0	0	0	0	0
ENSMUSG00000048378	Olfr1394	0	0	0	0	0	0	0	0
ENSMUSG00000040283	Btnl9	1	0	0	0	0	0	0	72
ENSMUSG00000046311	Zfp62	75	14	18	52	178	64	59	267
ENSMUSG00000020346	Mgat1	236	615	664	254	686	202	707	1202
ENSMUSG00000059864	Olfr1393	0	0	0	0	0	0	0	0
ENSMUSG00000101750	Olfr1392	0	0	0	0	0	0	0	0
ENSMUSG00000100923	Olfr10	0	0	0	0	0	0	0	0
ENSMUSG00000101874	Olfr1391	0	0	0	0	0	0	0	0
ENSMUSG00000045421	Olfr1390	0	0	0	0	0	0	0	0
ENSMUSG00000084278	Gm12189	0	0	0	0	0	0	0	0
ENSMUSG00000107573	Olfr1389	0	0	0	0	0	0	0	0
ENSMUSG00000047702	Olfr1388	0	0	0	0	1	0	0	0
ENSMUSG00000063386	Olfr1387	0	0	0	0	0	0	0	0
ENSMUSG00000108167	Olfr1386	0	0	0	0	0	0	0	0
ENSMUSG00000059729	Olfr1385	0	0	0	0	0	0	0	0
ENSMUSG00000044170	Olfr1384	0	0	0	0	0	0	0	0
ENSMUSG00000107417	Olfr1383	0	0	0	0	0	0	0	0
ENSMUSG00000063827	Olfr1382	0	0	0	0	0	0	0	0
ENSMUSG00000095187	Olfr1381	0	0	0	0	0	0	0	0
ENSMUSG00000107645	Olfr1380	0	0	0	0	0	0	0	0
ENSMUSG00000069890	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081791	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020357	Flt4	0	0	0	0	0	0	0	0
ENSMUSG00000064057	Scgb3a1	0	0	0	0	0	0	0	0
ENSMUSG00000020362	Cnot6	211	72	428	147	689	130	175	675
ENSMUSG00000083061	NA	3	20	27	9	28	8	17	24
ENSMUSG00000081570	Gm12192	0	0	0	0	0	0	0	0
ENSMUSG00000092894	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081934	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020363	Gfpt2	2	0	2	125	181	1	3	0
ENSMUSG00000020366	Mapk9	386	26	478	251	583	456	304	455
ENSMUSG00000080487	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020374	Rasgef1c	0	0	0	0	0	0	0	0
ENSMUSG00000020376	Rnf130	465	399	294	180	632	94	418	624
ENSMUSG00000065417	Mir340	0	0	0	0	0	0	0	0
ENSMUSG00000084302	Gm12194	0	0	1	0	0	0	0	0
ENSMUSG00000036644	Tbc1d9b	377	939	465	314	257	95	883	1025
ENSMUSG00000085192	NA	1	69	1	0	0	0	18	0
ENSMUSG00000020381	Mrnip	69	0	0	1	94	5	59	119
ENSMUSG00000015837	Sqstm1	1083	1330	1600	837	1781	797	2932	2226
ENSMUSG00000036620	Mgat4b	143	0	251	5	137	85	384	127
ENSMUSG00000098474	Mir6919	0	0	0	0	0	0	0	0
ENSMUSG00000020377	Ltc4s	0	0	0	0	0	0	0	0
ENSMUSG00000097887	NA	0	0	0	0	0	0	0	0
ENSMUSG00000050567	Maml1	107	3	87	1	0	1	60	8
ENSMUSG00000020368	Canx	989	1086	2763	1373	5087	978	2555	5318
ENSMUSG00000082545	NA	0	0	0	0	0	0	0	0
ENSMUSG00000050087	NA	0	0	0	0	0	0	0	0
ENSMUSG00000076450	Mir804	0	0	0	0	0	0	0	0
ENSMUSG00000007850	Hnrnph1	984	463	1205	450	1270	223	897	1603
ENSMUSG00000020375	Rufy1	80	120	235	22	229	104	89	278
ENSMUSG00000089366	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085564	NA	0	0	0	0	0	0	0	0
ENSMUSG00000036545	Adamts2	0	0	0	0	0	0	0	0
ENSMUSG00000087080	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085902	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088205	NA	0	0	0	0	0	0	0	0
ENSMUSG00000044807	Zfp354c	130	4	1	142	80	3	0	0
ENSMUSG00000044296	Zfp879	0	0	0	117	0	0	69	3
ENSMUSG00000000617	Grm6	0	0	0	0	0	0	0	0
ENSMUSG00000086226	NA	0	0	0	0	0	0	0	0
ENSMUSG00000048728	Zfp454	0	0	0	0	0	0	0	0
ENSMUSG00000049321	Zfp2	132	17	18	195	0	31	2	0
ENSMUSG00000020335	Zfp354b	33	1	0	0	0	0	0	0
ENSMUSG00000072983	4933414I15Rik	0	0	0	0	0	0	0	0
ENSMUSG00000044542	Prop1	0	0	0	0	0	0	0	0
ENSMUSG00000083542	Olfr1379-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000050343	Olfr1378	0	0	0	0	0	0	0	0
ENSMUSG00000082074	Gm12661	0	0	0	0	0	0	0	0
ENSMUSG00000061952	Olfr1377	0	0	0	0	0	0	0	0
ENSMUSG00000083825	Olfr1376-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000060918	Olfr51	0	0	0	0	0	0	0	0
ENSMUSG00000059397	Olfr54	0	0	0	0	0	0	0	0
ENSMUSG00000057890	Olfr1375	0	0	0	0	0	0	0	0
ENSMUSG00000020364	Zfp354a	0	0	0	34	0	0	0	0
ENSMUSG00000072982	9230009I02Rik	0	0	0	0	0	0	0	0
ENSMUSG00000080918	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083156	NA	1	0	0	0	0	0	0	0
ENSMUSG00000083312	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081296	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086646	Platr20	0	0	0	0	0	0	0	0
ENSMUSG00000061469	Gm12569	0	0	0	0	0	0	0	0
ENSMUSG00000045942	BC049762	0	0	0	0	0	0	0	0
ENSMUSG00000020385	Clk4	90	19	833	235	1044	137	704	316
ENSMUSG00000093734	NA	0	0	0	0	0	0	0	0
ENSMUSG00000063564	Col23a1	0	62	0	0	0	0	0	0
ENSMUSG00000020359	Phykpl	1	1	100	34	603	71	200	259
ENSMUSG00000020358	Hnrnpab	305	257	587	348	1256	426	663	1004
ENSMUSG00000001056	Nhp2	1372	1177	1723	1440	4179	934	3181	4216
ENSMUSG00000001054	Rmnd5b	13	172	431	663	503	311	216	629
ENSMUSG00000001053	N4bp3	1	300	53	14	0	56	2	0
ENSMUSG00000052563	D930048N14Rik	0	4	0	0	0	0	0	0
ENSMUSG00000007777	0610009B22Rik	175	187	297	151	509	140	136	519
ENSMUSG00000036391	Sec24a	1	1	59	2	173	24	6	199
ENSMUSG00000084744	LOC115487891	0	0	0	0	0	0	0	0
ENSMUSG00000020386	Sar1b	165	371	398	231	589	234	237	388
ENSMUSG00000020387	Jade2	271	133	128	135	28	26	288	303
ENSMUSG00000110618	Gm39822	3	0	0	0	0	0	0	0
ENSMUSG00000093325	Gm26061	0	0	0	0	0	0	0	0
ENSMUSG00000020392	Cdkn2aipnl	701	509	739	353	1300	430	559	1188
ENSMUSG00000020390	Ube2b	335	569	702	189	609	250	573	821
ENSMUSG00000086493	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020389	Cdkl3	0	29	1	0	94	35	2	32
ENSMUSG00000084800	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020349	Ppp2ca	304	466	334	113	742	114	562	605
ENSMUSG00000093006	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092870	Mir3061	0	0	0	0	0	0	0	0
ENSMUSG00000062204	Olfr1373	0	0	0	0	0	0	0	0
ENSMUSG00000108218	NA	0	2	0	0	0	0	2	0
ENSMUSG00000083175	NA	0	0	0	0	0	0	0	0
ENSMUSG00000060170	Olfr1371	0	0	0	0	0	0	0	0
ENSMUSG00000036309	Skp1	489	1239	1680	555	2630	782	1030	2020
ENSMUSG00000086920	NA	3	0	15	0	0	0	0	5
ENSMUSG00000000782	Tcf7	1	30	1	0	0	0	30	261
ENSMUSG00000086395	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020402	Vdac1	409	15	999	247	1173	125	525	686
ENSMUSG00000036275	9530068E07Rik	648	21	990	265	328	252	772	423
ENSMUSG00000080951	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081297	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083129	NA	0	0	0	0	0	0	0	0
ENSMUSG00000036264	Fstl4	0	0	0	0	0	0	0	0
ENSMUSG00000087668	Gm11186	0	0	0	38	0	0	0	0
ENSMUSG00000058073	NA	3	6	3	0	0	8	1	0
ENSMUSG00000020361	Hspa4	297	207	543	218	1911	188	554	921
ENSMUSG00000018239	Zcchc10	93	1	26	106	113	35	2	180
ENSMUSG00000082263	NA	0	0	0	0	0	0	0	0
ENSMUSG00000049470	Aff4	45	4	377	139	124	106	24	33
ENSMUSG00000064719	Gm25930	0	14	0	5	0	2	1	7
ENSMUSG00000105908	Mir6920	0	0	16	0	0	0	0	0
ENSMUSG00000036216	Leap2	0	0	70	1	1	1	0	0
ENSMUSG00000044894	Uqcrq	1038	588	858	755	1921	566	1263	1794
ENSMUSG00000018238	Gdf9	0	0	0	0	0	0	0	0
ENSMUSG00000072963	NA	0	0	0	0	0	0	19	0
ENSMUSG00000018387	Shroom1	0	0	0	0	0	0	0	0
ENSMUSG00000085707	NA	0	0	0	0	0	0	0	0
ENSMUSG00000049427	NA	0	0	0	0	0	0	0	0
ENSMUSG00000044352	Sowaha	0	0	0	0	162	2	2	77
ENSMUSG00000054450	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085718	NA	0	0	0	0	0	0	0	0
ENSMUSG00000018398	Septin8	133	210	50	556	837	257	995	1371
ENSMUSG00000086851	A430108G06Rik	79	0	0	0	0	0	0	0
ENSMUSG00000018395	Kif3a	83	1	586	168	0	4	228	552
ENSMUSG00000000869	Il4	90	6	319	171	34	4	107	16
ENSMUSG00000020383	Il13	0	0	0	0	0	0	0	0
ENSMUSG00000084373	Rps2-ps4	0	0	1	0	0	0	0	2
ENSMUSG00000020380	Rad50	269	246	309	125	717	221	110	1100
ENSMUSG00000084419	NA	0	0	0	0	0	0	0	0
ENSMUSG00000036117	Il5	24	1	0	0	0	0	0	0
ENSMUSG00000086595	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083986	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099153	Mir7671	0	0	0	0	0	0	0	0
ENSMUSG00000018899	Irf1	241	528	625	571	1	50	294	963
ENSMUSG00000091191	NA	0	0	1	59	1	33	2	169
ENSMUSG00000081769	Gm12216	202	4	197	14	1	4	174	187
ENSMUSG00000018900	Slc22a5	60	91	317	3	243	51	238	118
ENSMUSG00000082271	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082380	NA	1	0	1	0	0	0	0	1
ENSMUSG00000118395	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081098	Gm12220	0	0	0	0	0	0	0	0
ENSMUSG00000063652	Slc22a21	1	228	3	122	222	65	3	163
ENSMUSG00000080768	NA	1	0	0	1	0	0	2	0
ENSMUSG00000020334	Slc22a4	0	1	0	1	159	0	0	1
ENSMUSG00000020388	Pdlim4	0	0	6	0	114	2	0	0
ENSMUSG00000018906	P4ha2	0	0	0	0	0	0	0	0
ENSMUSG00000036045	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086209	4933405E24Rik	0	0	0	0	0	0	0	0
ENSMUSG00000060068	NA	0	0	1	0	2	1	0	5
ENSMUSG00000018916	Csf2	0	0	0	0	0	0	0	0
ENSMUSG00000085585	NA	0	0	0	0	0	0	0	0
ENSMUSG00000018914	Il3	0	0	0	0	0	0	0	0
ENSMUSG00000020333	Acsl6	59	0	1	102	85	1	6	25
ENSMUSG00000085888	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020332	Meikin	0	0	0	0	0	37	1	0
ENSMUSG00000078151	NA	38	19	23	24	57	11	68	34
ENSMUSG00000084212	NA	0	0	0	0	0	0	0	0
ENSMUSG00000035992	Fnip1	65	32	146	8	118	5	119	110
ENSMUSG00000088437	LOC115487859	0	0	0	0	0	0	0	0
ENSMUSG00000037533	Rapgef6	304	548	474	397	406	271	104	213
ENSMUSG00000093341	NA	0	0	0	0	0	0	0	0
ENSMUSG00000052298	Cdc42se2	498	1014	747	76	119	307	323	35
ENSMUSG00000086039	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082503	NA	0	1	55	14	0	20	1	1
ENSMUSG00000086789	Lyrm7os	0	0	0	0	0	0	0	0
ENSMUSG00000020268	Lyrm7	4	0	56	105	69	61	88	91
ENSMUSG00000088231	NA	0	0	0	0	0	0	0	0
ENSMUSG00000020267	Hint1	849	1451	881	794	2792	725	1693	2178
ENSMUSG00000018339	Gpx3	0	72	3	125	150	0	0	0
ENSMUSG00000020400	Tnip1	133	108	24	150	36	61	143	293
ENSMUSG00000082180	NA	0	0	0	0	0	0	0	0
ENSMUSG00000018340	Anxa6	621	259	962	30	324	197	592	598
ENSMUSG00000049588	Ccdc69	355	6	240	158	330	200	752	340
ENSMUSG00000000594	Gm2a	915	1709	1827	819	321	653	1088	1244
ENSMUSG00000044751	NA	19	7	22	12	33	33	38	46
ENSMUSG00000080738	Mup-ps22	17	0	0	0	36	0	13	0
ENSMUSG00000049491	Slc36a3	27	0	0	1	0	0	0	0
ENSMUSG00000085531	Slc36a3os	0	0	0	0	0	0	0	0
ENSMUSG00000020264	Slc36a2	0	0	0	0	0	0	0	0
ENSMUSG00000084980	Slc36a1os	0	0	0	0	0	0	0	0
ENSMUSG00000020261	Slc36a1	1	28	22	177	0	1	29	92
ENSMUSG00000055333	Fat2	0	0	0	0	0	0	0	0
ENSMUSG00000018593	Sparc	0	0	0	0	0	0	0	0
ENSMUSG00000018585	Atox1	539	454	721	293	1006	255	888	798
ENSMUSG00000081107	NA	0	0	0	0	0	0	0	0
ENSMUSG00000018583	G3bp1	1552	1891	2987	1619	3685	1915	3305	6663
ENSMUSG00000065061	NA	0	0	0	1	0	0	0	0
ENSMUSG00000087342	Gm12238	0	0	0	0	0	0	0	0
ENSMUSG00000098906	Mir7652	0	0	0	0	0	0	0	0
ENSMUSG00000000263	Glra1	0	0	0	0	0	0	0	0
ENSMUSG00000086460	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083363	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086020	NA	0	0	0	0	0	0	0	0
ENSMUSG00000037393	Nmur2	0	0	0	0	0	0	0	0
ENSMUSG00000084169	NA	0	0	0	0	0	0	0	0
ENSMUSG00000065635	LOC115487877	0	0	0	0	0	0	0	0
ENSMUSG00000081749	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088228	Gm22603	0	0	0	0	0	0	0	0
ENSMUSG00000020524	Gria1	0	0	0	0	0	0	0	0
ENSMUSG00000082476	Gm12242	14	9	8	3	3	1	13	16
ENSMUSG00000020523	Fam114a2	88	288	89	422	684	254	679	394
ENSMUSG00000020522	Mfap3	183	348	627	189	367	17	389	343
ENSMUSG00000086028	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085719	4933424L21Rik	0	0	0	0	0	0	0	0
ENSMUSG00000020520	Galnt10	210	2	47	112	33	15	173	106
ENSMUSG00000086933	NA	0	0	0	0	0	0	0	0
ENSMUSG00000077155	Gm24582	0	0	0	0	0	0	0	0
ENSMUSG00000065806	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087165	2010001A14Rik	75	140	59	2	0	28	77	46
ENSMUSG00000020519	Sap30l	57	371	148	35	1	47	132	186
ENSMUSG00000037335	Hand1	0	0	0	0	0	0	0	0
ENSMUSG00000084223	NA	2	2	1	1	4	0	0	2
ENSMUSG00000083657	NA	18	9	2	2	2	1	6	4
ENSMUSG00000089280	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086666	NA	0	0	0	0	0	0	0	0
ENSMUSG00000037331	Larp1	173	98	65	544	501	161	752	1203
ENSMUSG00000086962	Gm12248	0	0	0	0	0	0	1	0
ENSMUSG00000081223	NA	9	20	1	6	16	7	36	12
ENSMUSG00000020515	Cnot8	867	1142	1125	1169	1177	436	852	722
ENSMUSG00000037275	Gemin5	4	10	9	40	671	44	338	360
ENSMUSG00000087629	NA	0	0	1	0	0	18	0	9
ENSMUSG00000020514	Mrpl22	320	89	396	246	1121	428	503	989
ENSMUSG00000082292	NA	3	0	56	3	279	348	170	454
ENSMUSG00000078853	Igtp	200	325	598	97	836	929	287	1488
ENSMUSG00000069874	Irgm2	215	661	412	66	127	127	149	226
